FOs,Loss_train,Loss_test,Optimal_loss_train
180,2.362554052269523,2.144674730117536,0.94887639802629
182,2.304954170395372,2.081050096262763,0.94887639802629
184,2.254296460753744,2.0281527760954168,0.94887639802629
186,2.224047129723908,1.9952857826289767,0.94887639802629
188,2.182768515600624,1.9524808818119137,0.94887639802629
190,2.1254229676679803,1.894698427540178,0.94887639802629
192,2.0799813634832787,1.849699898478424,0.94887639802629
194,2.1617471213628248,1.9245543410744494,0.94887639802629
196,2.2260367809241286,1.9834225601198752,0.94887639802629
198,2.3250739027541396,2.078554274463634,0.94887639802629
200,2.4083507442655456,2.1582005353375227,0.94887639802629
202,2.4857017550283653,2.232374330547068,0.94887639802629
204,2.5380908343694526,2.2811401005939214,0.94887639802629
206,2.568030631683941,2.30655830465369,0.94887639802629
208,2.6007114944005645,2.3346304874268906,0.94887639802629
210,2.616153755164854,2.3447472630121475,0.94887639802629
212,2.6123619129602647,2.3348820787158084,0.94887639802629
214,2.5929541151050852,2.3091440154981373,0.94887639802629
216,2.5611763027238346,2.2714138767227015,0.94887639802629
218,2.551842462148924,2.258291446089281,0.94887639802629
220,2.529557995925286,2.2329912127170974,0.94887639802629
222,2.504600442588049,2.2061931984111833,0.94887639802629
224,2.513271557228653,2.2134127093919242,0.94887639802629
226,2.5362392000674,2.234319201452699,0.94887639802629
228,2.5476835663069877,2.244128333707072,0.94887639802629
230,2.5531051284699267,2.2480597167077656,0.94887639802629
232,2.5501459953658205,2.2448548483958364,0.94887639802629
234,2.550869358570308,2.244504335388886,0.94887639802629
236,2.5604231637896784,2.2523862089969175,0.94887639802629
238,2.5698333792222106,2.259987477202116,0.94887639802629
240,2.57317469151065,2.2619482144343865,0.94887639802629
242,2.5686894744030813,2.2568294408224876,0.94887639802629
244,2.5731752368490426,2.2605350459015945,0.94887639802629
246,2.567737660520423,2.255387644674662,0.94887639802629
248,2.5630517106543276,2.249379279089572,0.94887639802629
250,2.556422900830475,2.2423433399595267,0.94887639802629
252,2.5409375665273815,2.2274025758419604,0.94887639802629
254,2.5173027962835652,2.2058337824025327,0.94887639802629
256,2.4985520797128986,2.1891947232458677,0.94887639802629
258,2.479014752693027,2.1726763515534957,0.94887639802629
260,2.464569594009607,2.161246279443038,0.94887639802629
262,2.442832197822459,2.14412967987642,0.94887639802629
264,2.439519638801213,2.1428453043424645,0.94887639802629
266,2.4308698238055153,2.1379802302609203,0.94887639802629
268,2.415438329818209,2.128102132747865,0.94887639802629
270,2.3940066091549888,2.1143768086123615,0.94887639802629
272,2.3813149916217005,2.1078775344719083,0.94887639802629
274,2.373230007250478,2.1051070961458955,0.94887639802629
276,2.3608167904133786,2.099592434654154,0.94887639802629
278,2.343780326653931,2.091041074050104,0.94887639802629
280,2.3362917308993945,2.085876686671273,0.94887639802629
282,2.3297754525943764,2.081897694271414,0.94887639802629
284,2.3198990623975955,2.0756150517189944,0.94887639802629
286,2.3128221277050347,2.0714497556454803,0.94887639802629
288,2.302510187819859,2.0653122325434614,0.94887639802629
290,2.2872557933991815,2.055746987335059,0.94887639802629
292,2.267306730410609,2.043689012777818,0.94887639802629
294,2.2478019832267266,2.0302457797024926,0.94887639802629
296,2.240266128633574,2.024095921947639,0.94887639802629
298,2.236795080207971,2.02089595356304,0.94887639802629
300,2.2287450011373027,2.015302418760891,0.94887639802629
302,2.2178051633459366,2.008225679292653,0.94887639802629
304,2.209368413746692,2.003033380975925,0.94887639802629
306,2.210365685204168,2.00269287610669,0.94887639802629
308,2.206526100607511,1.999641207013668,0.94887639802629
310,2.1978066764863873,1.993778125291832,0.94887639802629
312,2.204661505462388,1.9995379424097595,0.94887639802629
314,2.206565916378638,2.002428549531147,0.94887639802629
316,2.2040186786191827,2.002704103315082,0.94887639802629
318,2.201236207859753,2.002758072058672,0.94887639802629
320,2.20759727385815,2.0088967987508126,0.94887639802629
322,2.214350289016029,2.014903693153727,0.94887639802629
324,2.2160516564829384,2.0178583024010543,0.94887639802629
326,2.220065360431791,2.022225842862415,0.94887639802629
328,2.2203476457117928,2.0244727780783247,0.94887639802629
330,2.2163579696487274,2.023763960924142,0.94887639802629
332,2.2232281931953137,2.0306575661556114,0.94887639802629
334,2.2416234708363887,2.0455027625324087,0.94887639802629
336,2.2656885621774796,2.0656163366349807,0.94887639802629
338,2.2933822176780025,2.0892613779404243,0.94887639802629
340,2.32741493970821,2.1183980508332874,0.94887639802629
342,2.355782490640725,2.143821839577101,0.94887639802629
344,2.3797518416263217,2.1660386359329142,0.94887639802629
346,2.4014580950986457,2.1867245860983786,0.94887639802629
348,2.4196878803894433,2.2047103570242794,0.94887639802629
350,2.434352255783374,2.2198939835827436,0.94887639802629
352,2.4743030042305594,2.255948347769502,0.94887639802629
354,2.5150748839853394,2.2932878667078835,0.94887639802629
356,2.5501280847460257,2.3261582578655897,0.94887639802629
358,2.5824649043849752,2.35694469430403,0.94887639802629
360,2.613763359152649,2.386961415214712,0.94887639802629
362,2.6370021100829524,2.409797624285187,0.94887639802629
364,2.6552706945515188,2.4280735778048728,0.94887639802629
366,2.6718693664333055,2.4448271512852804,0.94887639802629
368,2.693549984078911,2.4662926172317343,0.94887639802629
370,2.7073440571644642,2.4803963195413057,0.94887639802629
372,2.717901204955558,2.491123209137003,0.94887639802629
374,2.722503220948174,2.4962946547232767,0.94887639802629
376,2.7211302444711065,2.4960369034009493,0.94887639802629
378,2.712699054233476,2.489203683870707,0.94887639802629
380,2.7275109406043,2.5058552611237745,0.94887639802629
382,2.74060086964192,2.520728090270128,0.94887639802629
384,2.7556946008692553,2.5377185902677524,0.94887639802629
386,2.7760673205062276,2.559740709776305,0.94887639802629
388,2.790761028826548,2.576220709414129,0.94887639802629
390,2.799378883615081,2.586997826946557,0.94887639802629
392,2.8136030544742163,2.603421592467426,0.94887639802629
394,2.8393917145427063,2.6315170540868458,0.94887639802629
396,2.8620081347195274,2.656272134790882,0.94887639802629
398,2.8773049345977157,2.67390602264985,0.94887639802629
400,2.8928614753894943,2.6918392717716215,0.94887639802629
402,2.9072032164339903,2.7085315015150777,0.94887639802629
404,2.915730506115834,2.7192851955129864,0.94887639802629
406,2.9167768504096205,2.722638153638373,0.94887639802629
408,2.9107104787890576,2.719003341523864,0.94887639802629
410,2.914318753977518,2.724727900135631,0.94887639802629
412,2.9183663536945743,2.7297905672071767,0.94887639802629
414,2.9220888235586244,2.7344955154059116,0.94887639802629
416,2.918771371162224,2.7323649077301266,0.94887639802629
418,2.916777392584679,2.731281264663216,0.94887639802629
420,2.908805528726607,2.724520187111256,0.94887639802629
422,2.907720143329217,2.724613083806241,0.94887639802629
424,2.9151222572366726,2.7329091682007163,0.94887639802629
426,2.9427989494566464,2.7594206377754418,0.94887639802629
428,2.964724803871728,2.7803977567760065,0.94887639802629
430,2.9800977838308764,2.7950806767002288,0.94887639802629
432,3.005672371020114,2.819341130977118,0.94887639802629
434,3.0247044370339218,2.837231495555975,0.94887639802629
436,3.0382866165221243,2.8499388522639557,0.94887639802629
438,3.0550275803155373,2.865760586878344,0.94887639802629
440,3.067870493768106,2.878192979040912,0.94887639802629
442,3.0765946587135513,2.886984463424107,0.94887639802629
444,3.0786998096592892,2.8894739475194773,0.94887639802629
446,3.0759776275046864,2.887599692260582,0.94887639802629
448,3.06773739838297,2.880518264751651,0.94887639802629
450,3.0540714012815844,2.8685164651037143,0.94887639802629
452,3.0435434481661168,2.859053244501316,0.94887639802629
454,3.026911779482664,2.8440860999494104,0.94887639802629
456,3.0152701878894583,2.8337171014953104,0.94887639802629
458,3.025622766788999,2.8418607056222043,0.94887639802629
460,3.0456560408031668,2.858595843803356,0.94887639802629
462,3.060387544495303,2.870570457587892,0.94887639802629
464,3.0836241204156924,2.890499509308418,0.94887639802629
466,3.101388248738597,2.9054664293715904,0.94887639802629
468,3.1242061009657167,2.9249894702311154,0.94887639802629
470,3.1423944783911524,2.9403080646783892,0.94887639802629
472,3.1642164760297646,2.958918570170289,0.94887639802629
474,3.1860070092566604,2.9776876253513085,0.94887639802629
476,3.2014877344154047,2.990695048863202,0.94887639802629
478,3.235033614722233,3.0200692083320635,0.94887639802629
480,3.266954288654115,3.0478919827369797,0.94887639802629
482,3.2993007416649025,3.0762205328157934,0.94887639802629
484,3.327431232667833,3.1007767396071237,0.94887639802629
486,3.352019548148218,3.1220454081259232,0.94887639802629
488,3.3701278873353884,3.137139650732631,0.94887639802629
490,3.3823475561183884,3.1466384922779644,0.94887639802629
492,3.3921367009619576,3.1540565859951357,0.94887639802629
494,3.4008033520715513,3.1604704476969765,0.94887639802629
496,3.403686447479335,3.1613663644076526,0.94887639802629
498,3.4084873404542164,3.164061718765429,0.94887639802629
500,3.4081786924729487,3.161827771046431,0.94887639802629
502,3.4134857347566285,3.1648347797062653,0.94887639802629
504,3.4141503421572863,3.163626274874223,0.94887639802629
506,3.4197635159990956,3.167065505201394,0.94887639802629
508,3.423376933846742,3.168570496986739,0.94887639802629
510,3.421447212610807,3.1647958526548683,0.94887639802629
512,3.413905753301971,3.1557641170823,0.94887639802629
514,3.4013588184508605,3.14210461703558,0.94887639802629
516,3.39651702093376,3.1368071487895284,0.94887639802629
518,3.3905910389947973,3.1306978585017204,0.94887639802629
520,3.3829021447646155,3.1230683374312598,0.94887639802629
522,3.3733234737830275,3.113700454102619,0.94887639802629
524,3.366507066086175,3.1069409565550195,0.94887639802629
526,3.363179717197066,3.103293866423908,0.94887639802629
528,3.3680950160641863,3.1073166030792807,0.94887639802629
530,3.376238574648238,3.1144117823471933,0.94887639802629
532,3.386464211839323,3.1235179818778134,0.94887639802629
534,3.3987986065723863,3.13478272284574,0.94887639802629
536,3.410957894529937,3.1455546891020143,0.94887639802629
538,3.417966692580506,3.1516042085638745,0.94887639802629
540,3.4195723775826163,3.1526540329011974,0.94887639802629
542,3.4186166464910595,3.1517584718990874,0.94887639802629
544,3.4217022302417446,3.15366933908796,0.94887639802629
546,3.41967483435403,3.150922924827187,0.94887639802629
548,3.421210459325218,3.1515799972368668,0.94887639802629
550,3.417772267086113,3.14771761284308,0.94887639802629
552,3.438059338711349,3.165043566060248,0.94887639802629
554,3.4534101588940076,3.177926120778877,0.94887639802629
556,3.463796380565611,3.186255833387391,0.94887639802629
558,3.4704075391308065,3.191256430386596,0.94887639802629
560,3.472631817525757,3.1922686812851224,0.94887639802629
562,3.4726675625766052,3.1912774762584686,0.94887639802629
564,3.474548737817523,3.191824184443083,0.94887639802629
566,3.4722206138972354,3.1884370390615824,0.94887639802629
568,3.465893640223485,3.1815168277705412,0.94887639802629
570,3.45854711786978,3.1738235644696386,0.94887639802629
572,3.447916164028912,3.1632949690144567,0.94887639802629
574,3.4398162110626087,3.1549025620975217,0.94887639802629
576,3.431929053872896,3.1466421890228595,0.94887639802629
578,3.4205073965781105,3.1352210905263718,0.94887639802629
580,3.4125480336860665,3.1273792653121117,0.94887639802629
582,3.4004592307217765,3.1158305329706146,0.94887639802629
584,3.384213109744376,3.1006268942271653,0.94887639802629
586,3.3712981514815237,3.0883094320022866,0.94887639802629
588,3.3541456676450383,3.072269085764351,0.94887639802629
590,3.333040467225663,3.0528005742077067,0.94887639802629
592,3.309660259619026,3.03142868402428,0.94887639802629
594,3.2895153257596985,3.0127222390321418,0.94887639802629
596,3.2745550744739917,2.998832237877192,0.94887639802629
598,3.255853019050295,2.9817565816815352,0.94887639802629
600,3.2519100842520343,2.9781355875649225,0.94887639802629
602,3.255159106875111,2.9805808057164493,0.94887639802629
604,3.254573671586948,2.9797471430578306,0.94887639802629
606,3.250262424762259,2.9756983080181643,0.94887639802629
608,3.2472889476597344,2.9725167466062823,0.94887639802629
610,3.2435075590084184,2.9679661477058916,0.94887639802629
612,3.2389846767216466,2.962757470413451,0.94887639802629
614,3.232379685204723,2.955820502114655,0.94887639802629
616,3.221950581069787,2.945596421559313,0.94887639802629
618,3.210472568545664,2.934612321200704,0.94887639802629
620,3.1952694112849804,2.920445535508375,0.94887639802629
622,3.176586287392778,2.903324532489012,0.94887639802629
624,3.15493791084753,2.883813897828898,0.94887639802629
626,3.1353374385643953,2.8657045381293247,0.94887639802629
628,3.112571740551622,2.8450257554490808,0.94887639802629
630,3.0954915452935183,2.8295129550223983,0.94887639802629
632,3.0751543847587692,2.811390762971875,0.94887639802629
634,3.057038054816248,2.795247424804123,0.94887639802629
636,3.037174123556615,2.777765803939953,0.94887639802629
638,3.0157179080402994,2.759059386429471,0.94887639802629
640,2.9914793150704675,2.738310354716365,0.94887639802629
642,2.965533146484217,2.716495848812208,0.94887639802629
644,2.9388214759522056,2.6943971220867398,0.94887639802629
646,2.9141595018534288,2.673779374020376,0.94887639802629
648,2.8881010173199275,2.6525065180166147,0.94887639802629
650,2.865097027117735,2.633781053817833,0.94887639802629
652,2.8425878500125896,2.6157326058659063,0.94887639802629
654,2.82048852955925,2.5978783884847925,0.94887639802629
656,2.80163308734478,2.5822683257701047,0.94887639802629
658,2.792706339806651,2.5737774688391464,0.94887639802629
660,2.7813328258976036,2.563638690495392,0.94887639802629
662,2.767650185154653,2.5520929677426856,0.94887639802629
664,2.7576689777648324,2.543307296598734,0.94887639802629
666,2.7455010441223333,2.5332613432018705,0.94887639802629
668,2.7415013375446824,2.527440333800179,0.94887639802629
670,2.7351590938368573,2.5201852495849852,0.94887639802629
672,2.7265355009690975,2.5116016201608335,0.94887639802629
674,2.7162442907287616,2.502067281633394,0.94887639802629
676,2.7061170348866908,2.492404964587294,0.94887639802629
678,2.702429940692546,2.486515582633666,0.94887639802629
680,2.696826646643297,2.4794236042005373,0.94887639802629
682,2.688998961892523,2.4710334383247847,0.94887639802629
684,2.686176380807156,2.4660290434739673,0.94887639802629
686,2.682770981972933,2.460383195635999,0.94887639802629
688,2.677141119367535,2.4533828052766187,0.94887639802629
690,2.6692669702444336,2.445036049616171,0.94887639802629
692,2.6595486560355557,2.435641437805517,0.94887639802629
694,2.6507987771235717,2.4270618105963,0.94887639802629
696,2.641330423692803,2.418150905215992,0.94887639802629
698,2.629683008100303,2.407951588565189,0.94887639802629
700,2.6246261696024487,2.40114673650786,0.94887639802629
702,2.620594745793556,2.395235481866907,0.94887639802629
704,2.614717752563867,2.38823257876385,0.94887639802629
706,2.607835645079246,2.3804419608807468,0.94887639802629
708,2.5994417822460902,2.3718779507612306,0.94887639802629
710,2.5901045699867415,2.36256222645278,0.94887639802629
712,2.578977221016249,2.352132824460892,0.94887639802629
714,2.5777685376420525,2.3491008839396836,0.94887639802629
716,2.574698831297777,2.3449700425589173,0.94887639802629
718,2.5698023028127013,2.339642753191861,0.94887639802629
720,2.5685202389954505,2.3365120715082854,0.94887639802629
722,2.5653153786670373,2.332126516702991,0.94887639802629
724,2.563030955164556,2.328497368145562,0.94887639802629
726,2.5589538812147627,2.323802082666649,0.94887639802629
728,2.552678764244255,2.3177556672370248,0.94887639802629
730,2.5476436757171643,2.3123456735712153,0.94887639802629
732,2.5478400909522723,2.310318786523577,0.94887639802629
734,2.54850635450623,2.3086936006855283,0.94887639802629
736,2.5473755901642186,2.306005060308719,0.94887639802629
738,2.545840463476072,2.30279236643705,0.94887639802629
740,2.5423504089890923,2.298336533938289,0.94887639802629
742,2.539344651527967,2.2941453065333013,0.94887639802629
744,2.5351920825143477,2.2890859675839685,0.94887639802629
746,2.529775177810132,2.282948161209473,0.94887639802629
748,2.524637857112632,2.2766547688355514,0.94887639802629
750,2.519003980199262,2.2701001612794562,0.94887639802629
752,2.514031525269214,2.2642336228630704,0.94887639802629
754,2.5109895277254917,2.2599418027465763,0.94887639802629
756,2.50566333535329,2.2541712376621246,0.94887639802629
758,2.498114962258884,2.246971414781566,0.94887639802629
760,2.4887442106945,2.2386066983877257,0.94887639802629
762,2.4772572154306687,2.2289425690466795,0.94887639802629
764,2.4669129449187035,2.2192078134628064,0.94887639802629
766,2.45633022964909,2.209441980981337,0.94887639802629
768,2.444622482455236,2.199196699426817,0.94887639802629
770,2.4316332975497796,2.1882508870872623,0.94887639802629
772,2.4192097715273264,2.1774335865570613,0.94887639802629
774,2.4088536225173782,2.168013846066527,0.94887639802629
776,2.401069774195463,2.1605443165732687,0.94887639802629
778,2.395130154864091,2.1545176091616303,0.94887639802629
780,2.387451612858074,2.1473714996150357,0.94887639802629
782,2.3801302016305472,2.140227157831001,0.94887639802629
784,2.376946986608656,2.1355143188450287,0.94887639802629
786,2.3758814021413235,2.132364954830992,0.94887639802629
788,2.373295286337119,2.128384542532232,0.94887639802629
790,2.369148118726616,2.123494369670248,0.94887639802629
792,2.364118636698982,2.1178220058667927,0.94887639802629
794,2.358158571016622,2.11150722074978,0.94887639802629
796,2.3512391315660377,2.1043909734491035,0.94887639802629
798,2.344362978097142,2.0967934659381045,0.94887639802629
800,2.3368490409033247,2.088858263868293,0.94887639802629
802,2.327268630205125,2.0796438271630375,0.94887639802629
804,2.319201417730272,2.0715607957991247,0.94887639802629
806,2.316064496882085,2.066160298219142,0.94887639802629
808,2.3110028394731246,2.0596320185183,0.94887639802629
810,2.3055885047928935,2.0526532764702767,0.94887639802629
812,2.2997978202702907,2.045519268645117,0.94887639802629
814,2.292156169376339,2.0372274326017585,0.94887639802629
816,2.2830844581522225,2.0280074328787983,0.94887639802629
818,2.272450525267016,2.0178190238283777,0.94887639802629
820,2.2599193744073465,2.0065177482867194,0.94887639802629
822,2.2455612031634393,1.9941941588980492,0.94887639802629
824,2.232043857444346,1.9818063879357555,0.94887639802629
826,2.217135939510315,1.9686645399767113,0.94887639802629
828,2.2043934463449375,1.957070214297261,0.94887639802629
830,2.1908335985115066,1.9451874240104225,0.94887639802629
832,2.1756022362785883,1.9324367899673196,0.94887639802629
834,2.1602290201601773,1.9196109273268123,0.94887639802629
836,2.143296756121687,1.9060930133226774,0.94887639802629
838,2.1253716956961797,1.892196847218933,0.94887639802629
840,2.1061678386553178,1.877911299469521,0.94887639802629
842,2.0881640234817853,1.8640777710779324,0.94887639802629
844,2.069070036277567,1.850027037524405,0.94887639802629
846,2.0530689547688974,1.8377179611799606,0.94887639802629
848,2.035824907294929,1.8251434598079836,0.94887639802629
850,2.020672934848285,1.8135036295379836,0.94887639802629
852,2.0047439828528195,1.8017739041238472,0.94887639802629
854,1.9878317393655387,1.7899446778437083,0.94887639802629
856,1.9699320738273105,1.7781348560306305,0.94887639802629
858,1.952866638021189,1.7667701626045327,0.94887639802629
860,1.935113683082921,1.755694886251228,0.94887639802629
862,1.9177201794570606,1.7449756861464454,0.94887639802629
864,1.9011448310354433,1.735073540052756,0.94887639802629
866,1.8843057980398044,1.7249330101347906,0.94887639802629
868,1.8667996155132203,1.7152274209215956,0.94887639802629
870,1.8505705024990586,1.705627985619914,0.94887639802629
872,1.8362476307545323,1.696642288000528,0.94887639802629
874,1.822470215323232,1.6870258258077944,0.94887639802629
876,1.811441146853096,1.6772640831609997,0.94887639802629
878,1.8029835313400064,1.668399008811209,0.94887639802629
880,1.7941294847802964,1.659750916220427,0.94887639802629
882,1.7846616065452805,1.6514757520892376,0.94887639802629
884,1.7752692263936853,1.6431997857416358,0.94887639802629
886,1.7654485393053643,1.6352198288560449,0.94887639802629
888,1.7558279448178207,1.6275470036274027,0.94887639802629
890,1.7455446698135597,1.6202672392299018,0.94887639802629
892,1.7413422735906108,1.6140993172595142,0.94887639802629
894,1.7366939286702392,1.608302223794734,0.94887639802629
896,1.7313062020060377,1.602712072080034,0.94887639802629
898,1.7300225221769299,1.5960874955217272,0.94887639802629
900,1.728340454238733,1.589819473947528,0.94887639802629
902,1.7259174292757506,1.5838056398702665,0.94887639802629
904,1.723092940856468,1.5780576864041183,0.94887639802629
906,1.7197173695945593,1.5721556087995614,0.94887639802629
908,1.7168680481228802,1.566258887182606,0.94887639802629
910,1.7132383220633352,1.5604287926919,0.94887639802629
912,1.708667607513675,1.5547467363404521,0.94887639802629
914,1.7034417494308065,1.5489508310898672,0.94887639802629
916,1.697466047240369,1.543181993320949,0.94887639802629
918,1.6914490339607893,1.537163493059653,0.94887639802629
920,1.686585423948899,1.5315766654943745,0.94887639802629
922,1.6846643760669004,1.5263357892461613,0.94887639802629
924,1.6824852637927576,1.5210396700533715,0.94887639802629
926,1.6822672270794823,1.5161461451102036,0.94887639802629
928,1.6811851136862754,1.511397676953975,0.94887639802629
930,1.679576411648816,1.5066744774486347,0.94887639802629
932,1.6769627855812836,1.5019939129994877,0.94887639802629
934,1.6736179513191787,1.4972306591652733,0.94887639802629
936,1.6692821682416257,1.4924523050981529,0.94887639802629
938,1.6639196152843967,1.4876707789949135,0.94887639802629
940,1.6580610456288185,1.4825715365134666,0.94887639802629
942,1.6521012630484848,1.477048238594046,0.94887639802629
944,1.645175092092648,1.4715889651369711,0.94887639802629
946,1.6375130053504534,1.4661441524687941,0.94887639802629
948,1.6329669853198783,1.4607243665687337,0.94887639802629
950,1.6283323592082812,1.4552468037144113,0.94887639802629
952,1.6229373301968872,1.4497625657255004,0.94887639802629
954,1.617269786042088,1.4442600270016974,0.94887639802629
956,1.610662810132973,1.438844297621134,0.94887639802629
958,1.6032195962213605,1.4332988703333835,0.94887639802629
960,1.5977464027119754,1.427372776400321,0.94887639802629
962,1.5979774724523668,1.4231373930828013,0.94887639802629
964,1.5972799281154126,1.4190883673454666,0.94887639802629
966,1.595692547143447,1.4149529368770446,0.94887639802629
968,1.593235981104793,1.4108589308931458,0.94887639802629
970,1.5898029006280574,1.4067843101296758,0.94887639802629
972,1.5861960512184725,1.4023104361817404,0.94887639802629
974,1.5820684534094167,1.3980398767488555,0.94887639802629
976,1.5771097289768188,1.393791076296495,0.94887639802629
978,1.5750862740216183,1.3898734819385745,0.94887639802629
980,1.572083004399539,1.3859702186019056,0.94887639802629
982,1.568709935031933,1.381939455058787,0.94887639802629
984,1.5692666641065613,1.37804096386401,0.94887639802629
986,1.568859181646654,1.3742360376502718,0.94887639802629
988,1.567519938667113,1.3703260206990198,0.94887639802629
990,1.5658084583111411,1.3663571845064033,0.94887639802629
992,1.563066292479667,1.3623349271925844,0.94887639802629
994,1.5596062098758745,1.3581427684952205,0.94887639802629
996,1.5555762297797298,1.3538257403717262,0.94887639802629
998,1.5506055821863913,1.3493252993510187,0.94887639802629
1000,1.5472993781751319,1.34539548518014,0.94887639802629
1002,1.543347759156034,1.3415283942092873,0.94887639802629
1004,1.5412843718758884,1.3378711943692587,0.94887639802629
1006,1.5390115152435835,1.3342210662858138,0.94887639802629
1008,1.5357032020785135,1.33049332320405,0.94887639802629
1010,1.533755488966811,1.3272517851822085,0.94887639802629
1012,1.5310685309921768,1.3239587776934318,0.94887639802629
1014,1.5276035149297338,1.320613129768453,0.94887639802629
1016,1.5235548511749564,1.3173101736696777,0.94887639802629
1018,1.521782520818344,1.3146973144462322,0.94887639802629
1020,1.5192464137606918,1.3120254858211238,0.94887639802629
1022,1.5156685514925698,1.3092235864718322,0.94887639802629
1024,1.5154162479426003,1.3070756303205255,0.94887639802629
1026,1.5141526736519217,1.3048389206978972,0.94887639802629
1028,1.511837829425111,1.302490155544481,0.94887639802629
1030,1.508922196040122,1.3000672076058521,0.94887639802629
1032,1.505365757924236,1.297661678795846,0.94887639802629
1034,1.5021453715236728,1.2951568736045358,0.94887639802629
1036,1.4981297753887202,1.2926139518413806,0.94887639802629
1038,1.4931396731933955,1.2900489229042535,0.94887639802629
1040,1.4873504425699284,1.287269252980331,0.94887639802629
1042,1.481689878912296,1.2847002608671083,0.94887639802629
1044,1.4757253705439555,1.2820255135995375,0.94887639802629
1046,1.4689399618826469,1.2794520076536682,0.94887639802629
1048,1.462680507646688,1.276799270636051,0.94887639802629
1050,1.456626456093356,1.2741437767907917,0.94887639802629
1052,1.4521394474790748,1.271053735530777,0.94887639802629
1054,1.4471453626688657,1.2681719260905848,0.94887639802629
1056,1.4417230721558365,1.2654750867704205,0.94887639802629
1058,1.435547751235496,1.2629374770836832,0.94887639802629
1060,1.4295753216536005,1.260633610245579,0.94887639802629
1062,1.4230329105847523,1.2585059899917599,0.94887639802629
1064,1.4170603906337618,1.2566664356398312,0.94887639802629
1066,1.4130096784520856,1.2550783676520618,0.94887639802629
1068,1.408869681524708,1.2536321496856597,0.94887639802629
1070,1.4075759738361864,1.2516721002739164,0.94887639802629
1072,1.4067055433707643,1.2497222522815337,0.94887639802629
1074,1.4052873905743122,1.248075310231619,0.94887639802629
1076,1.4058261093707984,1.2461833465146808,0.94887639802629
1078,1.406453702352204,1.2443940201849286,0.94887639802629
1080,1.4067930132183215,1.2426436839001116,0.94887639802629
1082,1.4066883185500156,1.241051038374092,0.94887639802629
1084,1.4078136418645106,1.2390108666435362,0.94887639802629
1086,1.4081966048781434,1.237185075964005,0.94887639802629
1088,1.407781519711724,1.235523609603591,0.94887639802629
1090,1.407266559529071,1.2340485880460146,0.94887639802629
1092,1.4059253613240805,1.2327285164373503,0.94887639802629
1094,1.404910523510126,1.231474359782752,0.94887639802629
1096,1.4033750492049348,1.2302546418671099,0.94887639802629
1098,1.401308204311566,1.2290856696556838,0.94887639802629
1100,1.398641921174517,1.2280651250902774,0.94887639802629
1202,1.3751683657540659,1.226375422934439,0.94887639802629
1204,1.3649878852222235,1.2258971525463003,0.94887639802629
1206,1.3553020777753733,1.2263251277834497,0.94887639802629
1208,1.3467636949985913,1.2269492455551074,0.94887639802629
1210,1.3380182122793713,1.228082912147142,0.94887639802629
1212,1.3293821176546272,1.2297241088677024,0.94887639802629
1214,1.3216059779947493,1.2308990093718872,0.94887639802629
1216,1.3139614596995393,1.2330158536888722,0.94887639802629
1218,1.3063810153815978,1.235576688313215,0.94887639802629
1220,1.2990097664381082,1.2388442134276731,0.94887639802629
1222,1.291929297095573,1.2424473172678991,0.94887639802629
