FOs,Loss_train,Loss_test,Optimal_loss_train
102,38.35427837986163,47.63632720029625,0.94887639802629
104,35.00790057739119,43.276843604775046,0.94887639802629
106,31.57688291864947,38.823365466898075,0.94887639802629
108,29.88534386877869,36.66000640182812,0.94887639802629
110,27.550947220716207,33.64760788339815,0.94887639802629
112,25.014000881373057,30.381789444469717,0.94887639802629
114,23.172777239528905,28.004871661652427,0.94887639802629
116,21.61652593607896,25.979195400994982,0.94887639802629
118,19.78799507105081,23.615244124758053,0.94887639802629
120,17.998631020525433,21.313554358930567,0.94887639802629
122,16.519600995995685,19.423147074889762,0.94887639802629
124,14.932372806850733,17.404118928903024,0.94887639802629
126,13.898472338396932,16.12039718647697,0.94887639802629
128,12.771467044998321,14.716259611371191,0.94887639802629
130,11.697587336366674,13.374830208684743,0.94887639802629
132,10.631095287829208,12.050059993502597,0.94887639802629
134,9.701825765999143,10.896277759812165,0.94887639802629
136,8.705863419340439,9.663162411910772,0.94887639802629
138,8.321166976741376,9.182988344406782,0.94887639802629
140,8.163839498181908,8.98021995665132,0.94887639802629
142,7.854973821600882,8.59201565988251,0.94887639802629
144,7.485792184646414,8.130566349893154,0.94887639802629
146,7.15784880600052,7.721911407847891,0.94887639802629
148,6.775715602557634,7.254115818064074,0.94887639802629
150,6.514207410456847,6.932168916747172,0.94887639802629
152,6.400666246968698,6.783398422234284,0.94887639802629
154,6.184454504658154,6.512290043787168,0.94887639802629
156,6.233397096909943,6.56956628541609,0.94887639802629
158,6.180929389631076,6.504574091190302,0.94887639802629
160,6.2824241081337675,6.62508009557155,0.94887639802629
162,6.2801019193899315,6.620405990535707,0.94887639802629
164,6.205668579947094,6.528276434483054,0.94887639802629
166,6.254147904511119,6.582306425716198,0.94887639802629
168,6.2123438322744935,6.528058552600415,0.94887639802629
170,6.31000626115258,6.645174243198855,0.94887639802629
172,6.347245680754226,6.691124863783876,0.94887639802629
174,6.302728617024711,6.638551997931056,0.94887639802629
176,6.258645585236129,6.585786023963024,0.94887639802629
178,6.1386127240954735,6.441882549789502,0.94887639802629
180,6.037288743669305,6.322001738325665,0.94887639802629
182,5.910163995215333,6.171427052147588,0.94887639802629
184,5.887071713795967,6.1476016752233535,0.94887639802629
186,5.812437261946693,6.060734182218928,0.94887639802629
188,5.764153196226356,6.005904650181758,0.94887639802629
190,5.6658658974976674,5.892858529934488,0.94887639802629
192,5.587478173805858,5.803758220721047,0.94887639802629
194,5.501282303795417,5.707295633672997,0.94887639802629
196,5.360350883728286,5.545875522383755,0.94887639802629
198,5.345199544974767,5.533389832321593,0.94887639802629
200,5.370358173249547,5.56725155772512,0.94887639802629
202,5.33891044060523,5.533934552990611,0.94887639802629
204,5.259545282997235,5.443810567993308,0.94887639802629
206,5.192232783753202,5.366335632993194,0.94887639802629
208,5.091081610830503,5.24757295686655,0.94887639802629
210,5.0596712521561225,5.209830898754957,0.94887639802629
212,5.069225891233351,5.219376374952264,0.94887639802629
214,5.033484238620929,5.175727084528274,0.94887639802629
216,4.952648518473665,5.0792635263911725,0.94887639802629
218,4.896889217095346,5.013633509963153,0.94887639802629
220,4.850964774227477,4.960790688283049,0.94887639802629
222,4.770687077810541,4.867135223020726,0.94887639802629
224,4.662695337643894,4.740180130856159,0.94887639802629
226,4.522209165762911,4.575681745941334,0.94887639802629
228,4.352485060991819,4.377982843408856,0.94887639802629
230,4.155620894573917,4.150026211876055,0.94887639802629
232,4.022563159020926,3.998892050606576,0.94887639802629
234,3.8722530448907118,3.8295114870737614,0.94887639802629
236,3.821156020766423,3.7735200013530674,0.94887639802629
238,3.775101085853655,3.7236736507703303,0.94887639802629
240,3.7173614342779446,3.6607041109806477,0.94887639802629
242,3.6325874093235355,3.566969916135294,0.94887639802629
244,3.57374252339176,3.5018632471704985,0.94887639802629
246,3.5311663947304703,3.4542503811200973,0.94887639802629
248,3.494746054611263,3.4126914353565985,0.94887639802629
250,3.4347309929881074,3.344658517824676,0.94887639802629
252,3.377740781050669,3.2812734394012195,0.94887639802629
254,3.4087938193765637,3.3131402653256927,0.94887639802629
256,3.4121489610647746,3.314131213522369,0.94887639802629
258,3.389995825743134,3.286422367386982,0.94887639802629
260,3.34290662563816,3.2310476515235673,0.94887639802629
262,3.2839961664793846,3.1626948568785993,0.94887639802629
264,3.2160281541042224,3.086458606351727,0.94887639802629
266,3.2101911731826207,3.0774898785229863,0.94887639802629
268,3.208679512758406,3.0718015482197765,0.94887639802629
270,3.1852953864628146,3.0420335897836144,0.94887639802629
272,3.1480434185724153,2.9965075274680535,0.94887639802629
274,3.1664304954902023,3.0114494898704978,0.94887639802629
276,3.168815545236291,3.009542748882843,0.94887639802629
278,3.218933797659504,3.0581398415511813,0.94887639802629
280,3.2475163050923275,3.0832485643897964,0.94887639802629
282,3.263902057791412,3.097242365628277,0.94887639802629
284,3.285502867039081,3.117418766469902,0.94887639802629
286,3.3232189983794673,3.1555663958781923,0.94887639802629
288,3.3396593496114577,3.1702463595143855,0.94887639802629
290,3.389678564016963,3.2228389079928776,0.94887639802629
292,3.4250398017888175,3.260433739248172,0.94887639802629
294,3.4584082978039383,3.2961697465893876,0.94887639802629
296,3.4715150526086562,3.3094306987084314,0.94887639802629
